block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215738_POSCAR,-0.0828277230668876,4.8515415974,-0.14363191736309,-0.0608041942962023,4.4634182696,9.5090215308,35,local_max_drop,mp-1215738,ZnNi4O5,,,,,,,,,,10,96.11857756132777,9.611857756132776,45.57330020099987,0.47413623211311207,47.413623211311204
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215686_POSCAR,-0.0828231883225951,5.1139462211,-0.14362449733085,-0.0608013090082548,4.7048305234,10.0233345933,35,local_max_drop,mp-1215686,ZnNi4O5,,,,,,,,,,10,95.84879459199645,9.584879459199644,45.57330020099987,0.4754707703419081,47.547077034190806
d-block,Ni-Zn-O,Ni,Zn,O,ZnNi4O5_1215636_POSCAR,-0.0819655766484048,3.7258571129,-0.14319630159183,-0.0612307249434251,3.4277885439,7.3026799414,35,local_max_drop,mp-1215636,ZnNi4O5,,,,,,,,,,10,95.68006576784029,9.568006576784029,45.57330020099987,0.4763092482772711,47.630924827727114
d-block,Ni-Zn-O,Ni,Zn,O,Zn2Ni3O5_759178_POSCAR,-0.0738103151377838,4.9970509605,-0.13482814259973,-0.0610178274619461,4.5972868837,9.7942198826,35,local_max_drop,mp-759178,Zn2Ni3O5,,,,,,,,,,10,97.03396995546646,9.703396995546646,45.19305858137018,0.4657447139606,46.574471396060005
d-block,Ni-Zn-O,Ni,Zn,O,ZnNiO3_1378884_POSCAR,-0.0730694793404861,6.5698698,-0.16951988097541,-0.0964504016349238,6.0644952,12.3816777,35,local_max_drop,mp-1378884,ZnNiO3,,,,,,,,,,20,192.01812681303318,9.600906340651658,76.82174214934967,0.40007546904230823,40.00754690423082
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047707_POSCAR,-0.0711468108820173,3.62844625,-0.14611771482658,-0.0749709039445626,3.4833084,7.11175465,35,local_max_drop,mp-1047707,Zn(NiO2)2,,,,,,,,,,14,132.0242695410465,9.430304967217607,56.79228780292662,0.43016551426758576,43.016551426758575
d-block,Ni-Zn-O,Ni,Zn,O,Zn2Ni2O5_1366467_POSCAR,-0.0701050082832557,4.59652875,-0.1620885138156,-0.0919835055323442,4.22880645,9.00919635,35,local_max_drop,mp-1366467,Zn2Ni2O5,,,,,,,,,,18,199.40793946288738,11.078218859049299,74.41322129191913,0.37317080499579847,37.317080499579845
d-block,Ni-Zn-O,Ni,Zn,O,ZnNiO2_1400332_POSCAR,-0.0688077941758866,3.8402165459,-0.1479870215102,-0.0791792273343133,3.3971146367,7.2373311826,35,local_max_drop,mp-1400332,ZnNiO2,,,,,,,,,,16,182.73043560288824,11.420652225180515,72.00470043448858,0.39404875382101084,39.40487538210108
d-block,Ni-Zn-O,Ni,Zn,O,Zn2Ni3O8_1042880_POSCAR,-0.0680843707937074,7.479654624,-0.17600693682466,-0.1079225660309525,7.1919756,14.096272176,35,local_max_drop,mp-1042880,Zn2Ni3O8,,,,,,,,,,26,263.4214231734447,10.131593198978642,97.61167973503207,0.3705533079242441,37.055330792424414
d-block,Ni-Zn-O,Ni,Zn,O,ZnNiO2_1046933_POSCAR,-0.0663295247267358,7.6558108821,-0.14134267068247,-0.0750131459557341,6.772448088,14.4282589701,35,local_max_drop,mp-1046933,ZnNiO2,,,,,,,,,,16,190.91236670226212,11.932022918891382,72.00470043448858,0.3771610067921043,37.71610067921043
d-block,Ni-Zn-O,Ni,Zn,O,ZnNiO2_1395801_POSCAR,-0.0646350769814255,3.7004308208,-0.13602948837697,-0.0713944113955444,3.2734580337,6.9738888545,35,local_max_drop,mp-1395801,ZnNiO2,,,,,,,,,,16,196.46565049051043,12.279103155656902,72.00470043448858,0.3665002012042126,36.65002012042126
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_768586_POSCAR,-0.0601116265791853,6.5143901481,-0.12562174202516,-0.0655101154459746,6.0132832137,12.2771198945,35,local_max_drop,mp-768586,Zn(NiO2)2,,,,,,,,,,14,136.98230353420976,9.784450252443554,56.79228780292662,0.41459580060823986,41.45958006082399
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1400858_POSCAR,-0.0600308556851867,7.1904702237,-0.12122681762498,-0.0611959619397932,6.6373571295,13.5512708062,35,local_max_drop,mp-1400858,Zn(NiO2)2,,,,,,,,,,14,145.9945096354738,10.4281792596767,56.79228780292662,0.38900290116887526,38.900290116887525
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1047462_POSCAR,-0.0593420002367955,6.5461133853,-0.12437641437571,-0.0650344141389144,6.2943397936,12.3369059954,35,local_max_drop,mp-1047462,Zn(NiO2)2,,,,,,,,,,14,136.95985795024382,9.782846996445986,56.79228780292662,0.4146637463917253,41.46637463917253
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_2215220_POSCAR,-0.0586959554305355,6.5878275822,-0.1215547930777,-0.0628588376471644,6.0810716143,12.4155212126,35,local_max_drop,mp-2215220,Zn(NiO2)2,,,,,,,,,,14,143.32237347241784,10.237312390886988,56.79228780292662,0.3962555630845467,39.62555630845467
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048912_POSCAR,-0.0583988001398372,6.6301349029,-0.121584322047,-0.0631855219071627,6.1201245258,12.4952542402,35,local_max_drop,mp-1048912,Zn(NiO2)2,,,,,,,,,,14,144.72378902934102,10.337413502095787,56.79228780292662,0.39241846958147747,39.24184695814775
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1048547_POSCAR,-0.0580674187330762,7.3172069658,-0.12406724306947,-0.0659998243363937,7.0357759286,13.7901208201,35,local_max_drop,mp-1048547,Zn(NiO2)2,,,,,,,,,,14,137.44262880522842,9.817330628944887,56.79228780292662,0.4132072290570609,41.32072290570609
d-block,Ni-Zn-O,Ni,Zn,O,Zn_NiO2_2_1041962_POSCAR,-0.0580499405342148,6.6844901065,-0.12211663155206,-0.0640666910178451,6.1702985598,12.5976928929,35,local_max_drop,mp-1041962,Zn(NiO2)2,,,,,,,,,,14,146.00891907073793,10.42920850505271,56.79228780292662,0.3889645109653341,38.896451096533404
d-block,Ni-Zr-O,Ni,Zr,O,Zr4Ni2O_21602_POSCAR,-0.5248567787815661,10.5980867994,-0.72585591391466,-0.2009991351330939,9.0840743995,18.546651899,35,local_max_drop,mp-21602,Zr4Ni2O,,,,,,,,,,28,472.2710548224487,16.866823386516025,427.8973852585792,0.9060419453812348,90.60419453812348
d-block,Ni-Zr-O,Ni,Zr,O,Zr3NiO_18927_POSCAR,-0.1734493048372293,4.85300935,-0.23942358279185,-0.0659742779546206,4.18362875,8.19991235,35,local_max_drop,mp-18927,Zr3NiO,,,,,,,,,,10,161.7661872291168,16.17661872291168,153.07720175091416,0.9462867634637636,94.62867634637637
d-block,Ni-Zr-O,Ni,Zr,O,Zr6Ni2O_1215349_POSCAR,-0.169649144409438,8.222264862,-0.23380788323033,-0.0641587388208919,6.8046329892,13.892792353,35,local_max_drop,mp-1215349,Zr6Ni2O,,,,,,,,,,9,161.73847056372983,17.97094117374776,151.8729413221989,0.9390031993801771,93.9003199380177
d-block,Ni-Zr-O,Ni,Zr,O,ZrNi4O_1206021_POSCAR,-0.0758376278289203,5.7012045264,-0.11743781921812,-0.0416001913891996,5.0903611843,9.9771079211,35,local_max_drop,mp-1206021,ZrNi4O,,,,,,,,,,6,73.52056972898372,12.253428288163953,55.599349674134906,0.7562420949550422,75.62420949550422
d-block,Pd-Cd-O,Pd,Cd,O,CdPd3O4_13675_POSCAR,-0.0615360064387175,7.2061496875,-0.21794151129241,-0.1564055048536924,6.9179037,14.1240533875,35,local_max_drop,mp-13675,CdPd3O4,,,,,,,,,,16,191.5930708559616,11.9745669284976,102.14637185734928,0.5331423072922207,53.31423072922207
d-block,Pd-Ta-S,Pd,Ta,S,Ta20Pd9S50_1217846_POSCAR,-0.1334791436342681,14.7633281567,-0.50940864615345,-0.3759295025191819,12.7270070317,24.944933782,35,local_max_drop,mp-1217846,Ta20Pd9S50,,,,,,,,,,79,1537.7060491933437,19.464633534092957,755.2883896119965,0.49117865537968647,49.11786553796865
d-block,Rh-Ag-S,Rh,Ag,S,Ag2_RhS_15_1201221_POSCAR,-0.2131169344460084,13.7230983,-0.68998770888141,-0.4768707744354016,13.2148354,24.9048821,35,local_max_drop,mp-1201221,Ag2(RhS)15,,,,,,,,,,64,1050.4012194270363,16.41251905354744,556.3630318132153,0.5296671610079579,52.966716100795786
d-block,Rh-Pd-S,Rh,Pd,S,Pd2_RhS_15_1202732_POSCAR,-0.2462083250272021,13.593717783,-0.7081355142747,-0.4619271892474978,12.083304696,24.670080421,35,local_max_drop,mp-1202732,Pd2(RhS)15,,,,,,,,,,64,1020.97108506066,15.952673204072813,550.2808079049006,0.5389778574113157,53.897785741131564
d-block,Sc-Co-O,Sc,Co,O,ScCoO3_1643785_POSCAR,-0.094546951789356,7.0147932629,-0.16895832563376,-0.0744113738444039,6.2632082704,12.27588821,35,local_max_drop,mp-1643785,ScCoO3,,,,,,,,,,20,202.46357048414063,10.123178524207031,130.2858518278045,0.6435026879959624,64.35026879959625
d-block,Sc-Co-O,Sc,Co,O,ScCoO3_754124_POSCAR,-0.0871530705922974,7.0161140422,-0.16460836974546,-0.0774552991531625,6.2643875377,12.2781995739,35,local_max_drop,mp-754124,ScCoO3,,,,,,,,,,20,207.5436409696248,10.37718204848124,130.2858518278045,0.6277515958529059,62.77515958529059
d-block,Sc-Cr-O,Sc,Cr,O,ScCrO3_18961_POSCAR,-0.1234714790702177,7.1244376,-0.23683707342353,-0.1133655943533122,6.6155492,12.4677658,35,local_max_drop,mp-18961,ScCrO3,,,,,,,,,,20,207.88887214092208,10.394443607046103,141.76720849299815,0.6819374554925581,68.19374554925581
d-block,Sc-Cu-O,Sc,Cu,O,Sc14Cu14O37_685833_POSCAR,-0.1893309551099402,8.2460915521,-0.42054645225926,-0.2312154971493198,7.9515882824,14.4306602162,35,local_max_drop,mp-685833,Sc14Cu14O37,,,,,,,,,,65,777.6028022963807,11.963120035328933,467.5481717441918,0.6012686301585464,60.12686301585464
d-block,Sc-Cu-O,Sc,Cu,O,Sc13Cu13O33_686085_POSCAR,-0.1675647009857594,8.3438810679,-0.37877622128922,-0.2112115203034606,8.0458853154,14.6017918688,35,local_max_drop,mp-686085,Sc13Cu13O33,,,,,,,,,,59,708.7712330258282,12.01307174620048,432.5175203234931,0.6102357152349773,61.023571523497736
d-block,Sc-Cu-O,Sc,Cu,O,Sc2Cu2O5_15336_POSCAR,-0.1049551339343288,4.5483158,-0.25067794343195,-0.1457228094976211,4.38587595,7.95955265,35,local_max_drop,mp-15336,Sc2Cu2O5,,,,,,,,,,36,415.7907225286904,11.549742292463623,265.7940862210067,0.6392496797536562,63.92496797536562
d-block,Sc-Cu-O,Sc,Cu,O,Sc5Cu5O13_752959_POSCAR,-0.0658855062009696,7.7030975689,-0.14914761744617,-0.0832621112452003,7.4279869414,13.4804207455,35,local_max_drop,mp-752959,Sc5Cu5O13,,,,,,,,,,23,274.8053973960554,11.948060756350236,166.72343410248678,0.6066963592501838,60.66963592501838
d-block,Sc-Fe-O,Sc,Fe,O,ScFeO3_771123_POSCAR,-0.1084303764131949,8.186051496,-0.21543318410784,-0.107002807694645,7.30897455,14.325590118,35,local_max_drop,mp-771123,ScFeO3,,,,,,,,,,30,342.9160476736596,11.430534922455319,202.95834595190075,0.5918601574022825,59.18601574022825
d-block,Sc-Fe-O,Sc,Fe,O,ScFeO3_756419_POSCAR,-0.0906727543093361,7.0323153705,-0.16755087409032,-0.0768781197809838,6.2788530093,12.3065518983,35,local_max_drop,mp-756419,ScFeO3,,,,,,,,,,20,201.36983831239783,10.06849191561989,135.30556396793392,0.6719256721953851,67.19256721953852
d-block,Sc-Fe-O,Sc,Fe,O,ScFeO3_769734_POSCAR,-0.0831509388350328,7.1428168,-0.15844157069169,-0.0752906318566571,6.377515,12.4999294,35,local_max_drop,mp-769734,ScFeO3,,,,,,,,,,20,212.22287513266605,10.611143756633302,135.30556396793392,0.6375635231751096,63.75635231751096
d-block,Sc-Fe-S,Sc,Fe,S,Sc22Fe7S40_685224_POSCAR,-0.2008001756728555,9.024790074,-0.43503707459969,-0.2342368989268344,8.3801622115,15.7933826294,35,local_max_drop,mp-685224,Sc22Fe7S40,,,,,,,,,,69,1427.4252361596082,20.68732226318273,714.15009251523,0.5003064780027309,50.03064780027309
d-block,Sc-Hf-O,Sc,Hf,O,Hf3Sc4O12_685490_POSCAR,-0.4066038791663773,8.9457868819,-0.68822200196865,-0.2816181228022727,7.711885243,15.1152950763,35,local_max_drop,mp-685490,Hf3Sc4O12,,,,,,,,,,95,1124.836673985263,11.840386041950136,820.5856138018855,0.7295153445651581,72.95153445651582
d-block,Sc-Hf-O,Sc,Hf,O,Hf3Sc4O12_531956_POSCAR,-0.2416293502019375,8.8945027428,-0.41049675421724,-0.1688674040153025,7.6676747783,15.0286425654,35,local_max_drop,mp-531956,Hf3Sc4O12,,,,,,,,,,57,673.1805256631188,11.810184660756471,492.3513682811292,0.7313808844902885,73.13808844902884
d-block,Sc-Hf-O,Sc,Hf,O,Hf3Sc4O12_766090_POSCAR,-0.1518623240633223,8.7915735183,-0.26561564250018,-0.1137533184368576,7.5789426882,14.8547276689,35,local_max_drop,mp-766090,Hf3Sc4O12,,,,,,,,,,38,439.8236967257542,11.57430780857248,328.23424552075284,0.7462859504030285,74.62859504030284
d-block,Sc-Mn-O,Sc,Mn,O,ScMnO3_18954_POSCAR,-0.1483679511849748,8.20048103,-0.25861560039198,-0.1102476492070051,7.614732385,14.3508418025,35,local_max_drop,mp-18954,ScMnO3,,,,,,,,,,30,332.26242404411386,11.075414134803795,212.65081273949713,0.6400086117209085,64.00086117209085
d-block,Sc-Mn-O,Sc,Mn,O,ScMn2O5_773517_POSCAR,-0.1396628796722041,8.0087896,-0.25510310562321,-0.1154402259510058,7.150705,14.0153818,35,local_max_drop,mp-773517,ScMn2O5,,,,,,,,,,32,337.78270434041355,10.555709510637923,196.39927016667306,0.5814367273486689,58.14367273486689
d-block,Sc-Mn-O,Sc,Mn,O,ScMnO3_1105811_POSCAR,-0.1044567058856694,7.1445679966,-0.17772980583225,-0.0732730999465805,6.3790785684,12.5029939941,35,local_max_drop,mp-1105811,ScMnO3,,,,,,,,,,20,218.73503418792208,10.936751709396104,141.76720849299815,0.6481230088235501,64.81230088235502
d-block,Sc-Mn-O,Sc,Mn,O,Sc2Mn2O7_17619_POSCAR,-0.1016090013573933,8.2221578982,-0.17995430166908,-0.0783453003116866,7.9285094018,14.3887763218,35,local_max_drop,mp-17619,Sc2Mn2O7,,,,,,,,,,22,220.52968671324396,10.024076668783817,144.17572935042867,0.6537701635512737,65.37701635512737
d-block,Sc-Mn-S,Sc,Mn,S,Sc10Mn17S32_685820_POSCAR,-0.168303353611398,10.1948840167,-0.42968238202513,-0.2613790284137319,8.7384720143,17.8410470292,35,local_max_drop,mp-685820,Sc10Mn17S32,,,,,,,,,,59,1133.6327257957182,19.2141139965376,552.206214644062,0.48711209731216787,48.71120973121678
d-block,Sc-Nb-O,Sc,Nb,O,Sc11Nb3O24_530728_POSCAR,-0.3531069211261067,8.8891186143,-0.60891923308357,-0.2558123119574632,8.2760759513,15.0195452449,35,local_max_drop,mp-530728,Sc11Nb3O24,,,,,,,,,,76,887.4107669113735,11.676457459360178,621.4131927792447,0.7002542857825229,70.02542857825229
d-block,Sc-Nb-O,Sc,Nb,O,Sc11Nb3O24_676191_POSCAR,-0.1683770211581156,10.9044411909,-0.29631818744736,-0.1279411662892443,10.152410764,18.4247454605,35,local_max_drop,mp-676191,Sc11Nb3O24,,,,,,,,,,38,436.9027670236069,11.49744123746334,310.7065963896209,0.7111573096831239,71.11573096831239
d-block,Sc-Nb-O,Sc,Nb,O,Sc3NbO7_676300_POSCAR,-0.1085482693933847,7.403555,-0.18641514241057,-0.0778668730171852,6.892965,12.509455,35,local_max_drop,mp-676300,Sc3NbO7,,,,,,,,,,22,252.94429456797332,11.497467934907878,177.2898417008294,0.7009046873488052,70.09046873488052
d-block,Sc-Nb-O,Sc,Nb,O,Sc3NbO7_1173397_POSCAR,-0.0827903570855752,7.5515855,-0.15433322172669,-0.0715428646411148,7.0307865,12.7595755,35,local_max_drop,mp-1173397,Sc3NbO7,,,,,,,,,,22,263.60228272641154,11.981921942109615,177.2898417008294,0.672565654087433,67.2565654087433
d-block,Sc-Re-O,Sc,Re,O,Sc6ReO12_13191_POSCAR,-0.0828528051499394,8.7849644326,-0.13768628620727,-0.0548334810573306,8.1791048166,14.8435605931,35,local_max_drop,mp-13191,Sc6ReO12,,,,,,,,,,19,221.19440967354473,11.641811035449722,152.35008222563582,0.6887609973981055,68.87609973981054
d-block,Sc-Rh-O,Sc,Rh,O,ScRhO3_1196890_POSCAR,-0.1775776729703876,10.5443534,-0.41369693163834,-0.2361192586679524,9.41460125,18.45261845,35,local_max_drop,mp-1196890,ScRhO3,,,,,,,,,,40,432.85192612648115,10.82129815316203,289.4881623211498,0.6687925936052325,66.87925936052325
d-block,Sc-Rh-O,Sc,Rh,O,ScRhO3_1188449_POSCAR,-0.1046654221706847,7.1719592,-0.22146456236507,-0.1167991401943853,6.6596764,12.5509286,35,local_max_drop,mp-1188449,ScRhO3,,,,,,,,,,20,215.03220185571337,10.751610092785668,144.7440811605749,0.6731274660792349,67.31274660792349
d-block,Sc-Ta-O,Sc,Ta,O,Sc3TaO7_674341_POSCAR,-0.0878286119594319,11.2360693285,-0.15655440797967,-0.068725796020238,10.4611679955,18.9850826585,35,local_max_drop,mp-674341,Sc3TaO7,,,,,,,,,,22,251.09035044374465,11.413197747442938,181.4958562109379,0.7228308690086479,72.28308690086479
d-block,Sc-Ti-O,Sc,Ti,O,Sc2Ti2O7_780402_POSCAR,-0.4047621105822354,7.3924944,-0.67353648791943,-0.2687743773371945,6.6277536,12.4907664,35,local_max_drop,mp-780402,Sc2Ti2O7,,,,,,,,,,88,963.9855701903796,10.954381479436131,671.227559286787,0.6963045713995748,69.63045713995749
d-block,Sc-Ti-O,Sc,Ti,O,Sc4Ti3O12_675128_POSCAR,-0.1976465091803052,8.4655126517,-0.30817853191001,-0.1105320227297047,7.8816841929,14.303797239,35,local_max_drop,mp-675128,Sc4Ti3O12,,,,,,,,,,38,419.2550400413353,11.033027369508824,296.48216857092086,0.7071642324006171,70.71642324006172
d-block,Sc-Ti-O,Sc,Ti,O,ScTiO3_754092_POSCAR,-0.1324068338517678,7.4755997,-0.19991099589611,-0.0675041620443421,6.9600411,12.6311857,35,local_max_drop,mp-754092,ScTiO3,,,,,,,,,,20,214.54572810928386,10.727286405464193,165.39836896426547,0.7709236181109883,77.09236181109883
d-block,Sc-Ti-O,Sc,Ti,O,Sc4Ti3O12_1219404_POSCAR,-0.0994111884675182,8.4795925591,-0.15502105298236,-0.0556098645148417,7.8947930723,14.3275874275,35,local_max_drop,mp-1219404,Sc4Ti3O12,,,,,,,,,,19,208.99067855283755,10.999509397517766,148.2410842854604,0.7093191204122614,70.93191204122614
d-block,Sc-Ti-O,Sc,Ti,O,Sc2TiO5_753401_POSCAR,-0.0713185081856339,5.588903084,-0.11010634791436,-0.038787839728726,5.203461492,9.443319004,35,local_max_drop,mp-753401,Sc2TiO5,,,,,,,,,,16,200.96799735433095,12.560499834645684,128.67527874922496,0.6402774593128618,64.02774593128619
d-block,Sc-Ti-O,Sc,Ti,O,ScTiO3_1101375_POSCAR,-0.0585259696980869,6.7354884374,-0.089888646345503,-0.031362676647416,6.2709719935,11.380652877,35,local_max_drop,mp-1101375,ScTiO3,,,,,,,,,,10,113.4790729440171,11.347907294401711,82.69918448213282,0.7287615446323835,72.87615446323835
d-block,Sc-V-O,Sc,V,O,Sc10V10O37_1173573_POSCAR,-0.2155931148796214,4.4102492295,-0.39648418671815,-0.1808910718385285,3.801938991,7.4518004223,35,local_max_drop,mp-1173573,Sc10V10O37,,,,,,,,,,57,619.2342682985214,10.863759092956517,400.3776451765021,0.6465689411482753,64.65689411482754
d-block,Sc-V-O,Sc,V,O,Sc7V9O24_863413_POSCAR,-0.2099626287025547,11.2952687778,-0.34021507021747,-0.1302524415149153,10.5162847242,19.0851093143,35,local_max_drop,mp-863413,Sc7V9O24,,,,,,,,,,40,442.3076267206373,11.057690668015933,307.98120611956904,0.6963054388254779,69.63054388254778
d-block,Sc-V-O,Sc,V,O,Sc2VO5_1201569_POSCAR,-0.1813956210477823,10.2200943162,-0.2974969513086,-0.1161013302608176,9.5152602254,17.2684352238,35,local_max_drop,mp-1201569,Sc2VO5,,,,,,,,,,40,442.61605403647377,11.065401350911845,310.91414675547793,0.7024466101490685,70.24466101490685
d-block,Sc-V-O,Sc,V,O,ScV2O2_1209615_POSCAR,-0.1389952334602867,10.4691324649,-0.20580993166611,-0.0668146982058232,9.0251141939,17.68922382,35,local_max_drop,mp-1209615,ScV2O2,,,,,,,,,,20,341.54170768841664,17.077085384420833,211.97198577649007,0.6206327982931704,62.06327982931704
d-block,Sc-V-O,Sc,V,O,ScVO2_1209108_POSCAR,-0.1258340034693289,7.8203678433,-0.19113040256954,-0.0652963991002111,6.7416964167,13.2137249766,35,local_max_drop,mp-1209108,ScVO2,,,,,,,,,,16,194.9423176295607,12.183894851847544,151.96208715533712,0.7795233431260584,77.95233431260584
d-block,Sc-V-O,Sc,V,O,ScVO3_756546_POSCAR,-0.1158850742165529,7.8340194,-0.18343218380645,-0.067547109589897,7.2937422,13.2367914,35,local_max_drop,mp-756546,ScVO3,,,,,,,,,,20,215.77543591383719,10.78877179569186,156.77912887019815,0.726584693045425,72.65846930454249
d-block,Sc-V-O,Sc,V,O,ScV2O2_1237488_POSCAR,-0.1157745413859551,9.8816809831,-0.19385961989148,-0.0780850785055248,8.5186905027,16.6966333853,35,local_max_drop,mp-1237488,ScV2O2,,,,,,,,,,20,315.5334133544148,15.77667066772074,211.97198577649007,0.6717893471979083,67.17893471979083
d-block,Sc-V-O,Sc,V,O,Sc7V9O24_1354180_POSCAR,-0.1101629471126481,13.8280083678,-0.18779919607036,-0.0776362489577118,11.4574926476,19.3592117149,35,local_max_drop,mp-1354180,Sc7V9O24,,,,,,,,,,40,461.3981652378466,11.534954130946165,307.98120611956904,0.6674955154206291,66.74955154206292
d-block,Sc-V-O,Sc,V,O,Sc2V2O7_756234_POSCAR,-0.0950337817835723,8.7106893199,-0.16441218932916,-0.0693784075455876,7.8095835282,14.7180612647,35,local_max_drop,mp-756234,Sc2V2O7,,,,,,,,,,22,236.02348526608918,10.72834023936769,159.18764972762867,0.6744568217360362,67.44568217360361
d-block,Sc-Y-O,Sc,Y,O,YScO3_769007_POSCAR,-0.1839347690304086,8.95233741,-0.27822922444881,-0.0942944554184013,7.71753225,15.12636321,35,local_max_drop,mp-769007,YScO3,,,,,,,,,,30,402.56854876056417,13.41895162535214,317.5393174613469,0.7887832232274307,78.87832232274306
d-block,Sc-Y-O,Sc,Y,O,YScO3_755165_POSCAR,-0.1377599495350541,7.9292496,-0.20446159653278,-0.0667016469977258,6.83556,13.3976976,35,local_max_drop,mp-755165,YScO3,,,,,,,,,,20,251.95223031798207,12.597611515899104,211.69287830756463,0.8402103765479384,84.02103765479384
d-block,Sc-Y-O,Sc,Y,O,YScO3_768479_POSCAR,-0.0574528091625825,5.2063553115,-0.088719426961638,-0.0312666177990554,4.4882373375,8.7969451815,35,local_max_drop,mp-768479,YScO3,,,,,,,,,,10,138.9410538198502,13.89410538198502,105.8464391537824,0.7618082362540737,76.18082362540737
d-block,Sc-Y-S,Sc,Y,S,YScS3_7792_POSCAR,-0.070173648863559,8.941633204,-0.15381192902546,-0.0836382801619009,7.664257032,15.647858107,35,local_max_drop,mp-7792,YScS3,,,,,,,,,,20,426.59561875393587,21.329780937696793,255.43033229277154,0.5987645467125766,59.87645467125766
d-block,Sc-Zr-O,Sc,Zr,O,Zr25Sc6O59_686417_POSCAR,-0.7656138917983808,18.6866441621,-1.3990826372178,-0.6334687454194192,17.3979100819,31.5739849635,35,local_max_drop,mp-686417,Zr25Sc6O59,,,,,,,,,,180,2124.3815085665565,11.802119492036425,1511.5219210906466,0.711511522292697,71.1511522292697
d-block,Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_532444_POSCAR,-0.4479314792103073,8.9952923584,-0.75153361146009,-0.3036021322497827,8.3749273682,15.1989422608,35,local_max_drop,mp-532444,Zr3Sc4O12,,,,,,,,,,95,1144.6219319050003,12.048651914789478,820.5856138018855,0.716905373668824,71.6905373668824
d-block,Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_674363_POSCAR,-0.1758028405399531,8.8929489358,-0.29650616027186,-0.1207033197319068,8.2796421126,15.0260171674,35,local_max_drop,mp-674363,Zr3Sc4O12,,,,,,,,,,38,460.9058925579734,12.129102435736142,328.23424552075284,0.7121502476331805,71.21502476331804
d-block,Sc-Zr-O,Sc,Zr,O,Zr3Sc4O12_675469_POSCAR,-0.1756803182702442,8.9144018045,-0.29642620438131,-0.1207458861110657,8.2996154731,15.0622651179,35,local_max_drop,mp-675469,Zr3Sc4O12,,,,,,,,,,38,460.4979986943994,12.118368386694721,328.23424552075284,0.7127810467175975,71.27810467175975
d-block,Sc-Zr-O,Sc,Zr,O,Zr5Sc2O13_675672_POSCAR,-0.1727443944533014,11.2541445812,-0.31227382650761,-0.1395294320543085,10.477996679,19.0156236027,35,local_max_drop,mp-675672,Zr5Sc2O13,,,,,,,,,,40,475.70064675389756,11.89251616884744,338.1218512888295,0.7107870329715064,71.07870329715064
d-block,Sc-Zr-O,Sc,Zr,O,Zr8Sc2O19_1100806_POSCAR,-0.1292498580069478,4.3956449863,-0.23514898574815,-0.1058991277412021,4.0924970562,7.4271242872,35,local_max_drop,mp-1100806,Zr8Sc2O19,,,,,,,,,,29,331.26518879803047,11.422937544759671,243.63438072803746,0.7354662939744606,73.54662939744607
